fib_sum	dfsr	ifsr	actlr	cpacr	pmcr	cache_aux_cntrl	cntrl
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	211
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	211
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	211
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	211
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	212
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	212
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	212
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	212
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	212
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	213
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	213
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	213
14930352	0	8	2147485248	15728640	2147483648	270532674	12916861	213
